"","gene_id.uniref90","gene_id.ko","gene_description","module","sheet","header","subheader","potential_amg","strain","dan.source","From","Reviewed","Protein names","Gene Names","Annotation","Keywords","PubMed ID","Gene Names (ORF)","KEGG","eggNOG","RefSeq","CAZy","BRENDA","OrthoDB","Pfam","InterPro","BioCyc","UniPathway","uniprot.source","FinalID"
"1659","Q5KVB2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q5KVB2","reviewed","Chromosome-anchoring protein RacA","racA GK3089",3,"Cell cycle;Cell division;Chromosome partition;Coiled coil;Cytoplasm;DNA-binding;Reference proteome;Sporulation","15576355","","gka:GK3089;","COG0789;","WP_011232559.1;","","","","PF13411;","IPR023522;IPR009061;IPR000551;","","","ML","Q5KVB2"
"1660","Q5KWD9",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q5KWD9","reviewed","Small, acid-soluble spore protein I (SASP I)","sspI GK2712",1,"Reference proteome;Sporulation","15576355","","gka:GK2712;","ENOG5032YQ7;","WP_011232186.1;","","","","PF14098;","IPR017525;","","","ML","Q5KWD9"
"1661","Q5KXJ2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q5KXJ2","reviewed","Anti-sigma F factor (EC 2.7.11.1) (Stage II sporulation protein AB)","spoIIAB GK2309",4,"ATP-binding;Kinase;Nucleotide-binding;Reference proteome;Serine/threonine-protein kinase;Sporulation;Transferase","15576355","","gka:GK2309;","COG2172;","WP_011231791.1;","","","","PF13581;","IPR050267;IPR010194;IPR036890;IPR003594;","","","ML","Q5KXJ2"
"1662","Q5KY22",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q5KY22","reviewed","Small, acid-soluble spore protein H 1 (SASP H 1)","sspH1 GK2129",2,"Reference proteome;Sporulation","15576355","","gka:GK2129;","ENOG50333NS;","WP_011231614.1;","","","","PF08141;","IPR012610;","","","ML","Q5KY22"
"1663","Q5KZP0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q5KZP0","reviewed","Small, acid-soluble spore protein Tlp","tlp GK1561",1,"Reference proteome;Sporulation","15576355","","gka:GK1561;","ENOG50330RR;","WP_011231057.1;","","","","PF19824;","IPR017524;","","","ML","Q5KZP0"
"1664","Q5KZP1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q5KZP1","reviewed","Small, acid-soluble spore protein N (SASP N)","sspN GK1560",2,"Reference proteome;Sporulation","15576355","","gka:GK1560;","ENOG5033HHC;","WP_011231056.1;","","","","PF08177;","IPR012612;","","","ML","Q5KZP1"
"1665","Q5KZT7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q5KZT7","reviewed","Small, acid-soluble spore protein H 2 (SASP H 2)","sspH2 GK1514",2,"Reference proteome;Sporulation","15576355","","gka:GK1514;","ENOG50304MV;","WP_011231010.1;","","","","PF08141;","IPR012610;","","","ML","Q5KZT7"
"1666","Q5L0A5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q5L0A5","reviewed","Small, acid-soluble spore protein O (SASP O)","sspO GK1346",2,"Reference proteome;Sporulation","15576355","","gka:GK1346;","ENOG5033BZS;","WP_008879509.1;","","","","PF08175;","IPR012613;","","","ML","Q5L0A5"
"1667","Q5L0A7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q5L0A7","reviewed","Small, acid-soluble spore protein P (SASP P)","sspP GK1344",2,"Reference proteome;Sporulation","15576355","","gka:GK1344;","ENOG5032ZXB;","WP_011230843.1;","","","","PF08179;","IPR012614;","","","ML","Q5L0A7"
"1668","Q5L293",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q5L293","reviewed","HTH-type transcriptional regulator Hpr (Protease production regulatory protein Hpr)","hpr GK0652",2,"DNA-binding;Reference proteome;Repressor;Sporulation;Transcription;Transcription regulation","15576355","","gka:GK0652;","COG1846;","","","","","PF01047;","IPR000835;IPR023488;IPR039422;IPR023187;IPR036388;IPR036390;","","","ML","Q5L293"
"1669","Q5L2U0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q5L2U0","reviewed","Small, acid-soluble spore protein K (SASP K)","sspK GK0455",2,"Reference proteome;Sporulation","15576355","","gka:GK0455;","ENOG5033JD2;","WP_011229959.1;","","","","PF08176;","IPR012611;","","","ML","Q5L2U0"
"1670","Q5WAC9",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q5WAC9","reviewed","Putative septation protein SpoVG (Stage V sporulation protein G)","spoVG ABC0077",2,"Cell cycle;Cell division;Reference proteome;Septation;Sporulation","","","bcl:ABC0077;","COG2088;","WP_011244941.1;","","","9796286at2;","PF04026;","IPR007170;IPR036751;","","","ML","Q5WAC9"
"1671","Q5WC42",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q5WC42","reviewed","Putative L,D-transpeptidase YkuD (EC 2.-.-.-) (Spore protein YkuD homolog)","ABC3535",3,"Cell shape;Cell wall biogenesis/degradation;Glycosyltransferase;Hydrolase;Peptidoglycan synthesis;Reference proteome;Sporulation;Transferase","","","bcl:ABC3535;","COG1376;","WP_011248373.1;","","","9787225at2;","PF01476;PF03734;","IPR050979;IPR005490;IPR018392;IPR036779;IPR038063;","","UPA00219;","ML","Q5WC42"
"1672","Q5WD36",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q5WD36","reviewed","Small, acid-soluble spore protein Tlp","tlp ABC3190",2,"Reference proteome;Sporulation","","","bcl:ABC3190;","ENOG5032ZH6;","WP_011248032.1;","","","1799076at2;","PF19824;","IPR017524;","","","ML","Q5WD36"
"1673","Q5WDK8",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q5WDK8","reviewed","2,3-bisphosphoglycerate-independent phosphoglycerate mutase (BPG-independent PGAM) (Phosphoglyceromutase) (iPGM) (EC 5.4.2.12)","gpmI pgm ABC3018",3,"Glycolysis;Isomerase;Manganese;Metal-binding;Phosphoprotein;Reference proteome;Sporulation","","","bcl:ABC3018;","COG0696;","WP_011247860.1;","","","9800863at2;","PF06415;PF01676;","IPR017850;IPR011258;IPR006124;IPR036646;IPR005995;","","UPA00109;","ML","Q5WDK8"
"1674","Q5WEJ3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q5WEJ3","reviewed","Small, acid-soluble spore protein I (SASP I)","sspI ABC2682",1,"Reference proteome;Sporulation","","","bcl:ABC2682;","ENOG5032YQ7;","WP_011247525.1;","","","2453696at2;","PF14098;","IPR017525;","","","ML","Q5WEJ3"
"1675","Q5WGB8",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q5WGB8","reviewed","Chromosome-anchoring protein RacA","racA ABC2052",2,"Cell cycle;Cell division;Chromosome partition;Coiled coil;Cytoplasm;DNA-binding;Reference proteome;Sporulation","","","bcl:ABC2052;","COG0789;","WP_011246895.1;","","","2991292at2;","PF13411;","IPR023522;IPR009061;IPR000551;","","","ML","Q5WGB8"
"1676","Q5WH26",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q5WH26","reviewed","Anti-sigma F factor (EC 2.7.11.1) (Stage II sporulation protein AB)","spoIIAB ABC1794",4,"ATP-binding;Kinase;Nucleotide-binding;Reference proteome;Serine/threonine-protein kinase;Sporulation;Transferase","","","bcl:ABC1794;","COG2172;","WP_011246637.1;","","","9768808at2;","PF13581;","IPR050267;IPR010194;IPR036890;IPR003594;","","","ML","Q5WH26"
"1677","Q5WHU1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q5WHU1","reviewed","HTH-type transcriptional regulator Hpr (Protease production regulatory protein Hpr)","hpr ABC1529",2,"DNA-binding;Reference proteome;Repressor;Sporulation;Transcription;Transcription regulation","","","bcl:ABC1529;","COG1846;","","","","2393954at2;","PF01047;","IPR000835;IPR023488;IPR039422;IPR023187;IPR036388;IPR036390;","","","ML","Q5WHU1"
"1678","Q5WIG0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q5WIG0","reviewed","Small, acid-soluble spore protein K (SASP K)","sspK ABC1307",2,"Reference proteome;Sporulation","","","bcl:ABC1307;","","WP_011246158.1;","","","2382188at2;","PF08176;","IPR012611;","","","ML","Q5WIG0"
"1679","Q631M1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q631M1","reviewed","2,3-bisphosphoglycerate-independent phosphoglycerate mutase (BPG-independent PGAM) (Phosphoglyceromutase) (iPGM) (EC 5.4.2.12)","gpmI BCE33L4825",3,"Glycolysis;Isomerase;Manganese;Metal-binding;Phosphoprotein;Sporulation","16621833","","bcz:BCE33L4825;","","WP_001231152.1;","","","","PF06415;PF01676;","IPR017850;IPR011258;IPR006124;IPR036646;IPR005995;","","UPA00109;","ML","Q631M1"
"1680","Q633N2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q633N2","reviewed","Small, acid-soluble spore protein I (SASP I)","sspI BCE33L4306",1,"Sporulation","16621833","","bcz:BCE33L4306;","","WP_000009513.1;","","","","PF14098;","IPR017525;","","","ML","Q633N2"
"1681","Q635K7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q635K7","reviewed","Anti-sigma F factor (EC 2.7.11.1) (Stage II sporulation protein AB)","spoIIAB BCE33L3830",4,"ATP-binding;Kinase;Nucleotide-binding;Serine/threonine-protein kinase;Sporulation;Transferase","16621833","","bcz:BCE33L3830;","","WP_001243400.1;","","","","PF13581;","IPR050267;IPR010194;IPR036890;IPR003594;","","","ML","Q635K7"
"1682","Q635W3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q635W3","reviewed","Protein-glutamine gamma-glutamyltransferase (EC 2.3.2.13) (Transglutaminase) (TGase)","tgl BCE33L3723",2,"Acyltransferase;Sporulation;Transferase","16621833","","bcz:BCE33L3723;","","WP_000635324.1;","","","","PF20085;","IPR020916;","","","ML","Q635W3"
"1683","Q637L7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q637L7","reviewed","Small, acid-soluble spore protein Tlp","tlp BCE33L3315",1,"Sporulation","16621833","","bcz:BCE33L3315;","","WP_001133509.1;","","","","PF19824;","IPR017524;","","","ML","Q637L7"
"1684","Q63BQ9",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q63BQ9","reviewed","Chromosome-anchoring protein RacA","racA BCE33L2067",2,"Cell cycle;Cell division;Chromosome partition;Coiled coil;Cytoplasm;DNA-binding;Sporulation","16621833","","bcz:BCE33L2067;","","WP_000456010.1;","","","","","IPR023522;","","","ML","Q63BQ9"
"1685","Q63EV6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q63EV6","reviewed","HTH-type transcriptional regulator Hpr (Protease production regulatory protein Hpr)","hpr BCE33L0955",2,"DNA-binding;Repressor;Sporulation;Transcription;Transcription regulation","16621833","","bcz:BCE33L0955;","","WP_000834918.1;","","","","PF01047;","IPR000835;IPR023488;IPR039422;IPR023187;IPR036388;IPR036390;","","","ML","Q63EV6"
"1686","Q63G33",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q63G33","reviewed","Small, acid-soluble spore protein H (SASP H)","sspH BCE33L0523",2,"Sporulation","16621833","","bcz:BCE33L0523;","","WP_000382677.1;","","","","PF08141;","IPR012610;","","","ML","Q63G33"
"1687","Q63HI5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q63HI5","reviewed","Putative septation protein SpoVG (Stage V sporulation protein G)","spoVG BCE33L0043",2,"Cell cycle;Cell division;Septation;Sporulation","16621833","","bcz:BCE33L0043;","","WP_000454041.1;","","","","PF04026;","IPR007170;IPR036751;","","","ML","Q63HI5"
"1688","Q65DU9",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q65DU9","reviewed","Chromosome-anchoring protein RacA","racA BLi03951 BL04032",3,"Cell cycle;Cell division;Chromosome partition;Coiled coil;Cytoplasm;DNA-binding;Reference proteome;Sporulation","15383718; 15461803","","bld:BLi03951;bli:BL04032;","COG0789;","WP_011198392.1;","","","","PF13411;","IPR023522;IPR009061;IPR000551;","","","ML","Q65DU9"
"1689","Q65EN1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q65EN1","reviewed","2,3-bisphosphoglycerate-independent phosphoglycerate mutase (BPG-independent PGAM) (Phosphoglyceromutase) (iPGM) (EC 5.4.2.12)","gpmI pgm BLi03662 BL03467",3,"Glycolysis;Isomerase;Manganese;Metal-binding;Phosphoprotein;Reference proteome;Sporulation","15383718; 15461803","","bld:BLi03662;bli:BL03467;","COG0696;","WP_003185462.1;","","","","PF06415;PF01676;","IPR017850;IPR011258;IPR006124;IPR036646;IPR005995;","","UPA00109;","ML","Q65EN1"
"1690","Q65FN2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q65FN2","reviewed","Protein-glutamine gamma-glutamyltransferase (EC 2.3.2.13) (Transglutaminase) (TGase)","tgl BLi03298 BL02523",2,"Acyltransferase;Reference proteome;Sporulation;Transferase","15383718; 15461803","","bld:BLi03298;bli:BL02523;","ENOG502Z8C5;","WP_009329469.1;","","","","PF20085;","IPR020916;","","","ML","Q65FN2"
"1691","Q65GD0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q65GD0","reviewed","Small, acid-soluble spore protein I (SASP I)","sspI BLi03018 BL00309",1,"Reference proteome;Sporulation","15383718; 15461803","","bld:BLi03018;bli:BL00309;","ENOG5032YQ7;","WP_011198181.1;","","","","PF14098;","IPR017525;","","","ML","Q65GD0"
"1692","Q65GP2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q65GP2","reviewed","Small, acid-soluble spore protein H (SASP H)","sspH BLi02904 BL01146",2,"Reference proteome;Sporulation","15383718; 15461803","","bld:BLi02904;bli:BL01146;","ENOG5033AUF;","WP_003183990.1;","","","","PF08141;","IPR012610;","","","ML","Q65GP2"
"1693","Q65HU3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q65HU3","reviewed","Anti-sigma F factor (EC 2.7.11.1) (Stage II sporulation protein AB)","spoIIAB BLi02496 BL00777",4,"ATP-binding;Kinase;Nucleotide-binding;Reference proteome;Serine/threonine-protein kinase;Sporulation;Transferase","15383718; 15461803","","bld:BLi02496;bli:BL00777;","COG2172;","WP_009327954.1;","","","","PF13581;","IPR050267;IPR010194;IPR036890;IPR003594;","","","ML","Q65HU3"
"1694","Q65J23",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q65J23","reviewed","Small, acid-soluble spore protein Tlp","tlp BLi02051 BL02944",2,"Reference proteome;Sporulation","15383718; 15461803","","bld:BLi02051;bli:BL02944;","ENOG50330RR;","WP_003182262.1;","","","","PF19824;","IPR017524;","","","ML","Q65J23"
"1695","Q65J24",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q65J24","reviewed","Small, acid-soluble spore protein N (SASP N)","sspN BLi02050 BL02943",2,"Reference proteome;Sporulation","15383718; 15461803","","bld:BLi02050;bli:BL02943;","","WP_003182261.1;","","","","PF08177;","IPR012612;","","","ML","Q65J24"
"1696","Q65J28",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q65J28","reviewed","Small, acid-soluble spore protein O (SASP O)","sspO BLi02046 BL05191",2,"Reference proteome;Sporulation","15383718; 15461803","","bld:BLi02046;bli:BL05191;","","WP_003182252.1;","","","","PF08175;","IPR012613;","","","ML","Q65J28"
"1697","Q65J29",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q65J29","reviewed","Small, acid-soluble spore protein P (SASP P)","sspP BLi02045 BL05190",2,"Reference proteome;Sporulation","15383718; 15461803","","bld:BLi02045;bli:BL05190;","ENOG5032ZXB;","WP_003182250.1;","","","","PF08179;","IPR012614;","","","ML","Q65J29"
"1698","Q65K99",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q65K99","reviewed","Putative L,D-transpeptidase YkuD (EC 2.-.-.-) (Spore protein YkuD homolog)","BLi01617 BL03652",3,"Cell shape;Cell wall biogenesis/degradation;Glycosyltransferase;Hydrolase;Peptidoglycan synthesis;Reference proteome;Sporulation;Transferase","15383718; 15461803","","bld:BLi01617;bli:BL03652;","COG1376;","","","","","PF01476;PF03734;","IPR050979;IPR005490;IPR018392;IPR036779;IPR038063;","","UPA00219;","ML","Q65K99"
"1699","Q65LS8",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q65LS8","reviewed","HTH-type transcriptional regulator Hpr (Protease production regulatory protein Hpr)","hpr BLi01078 BL02906",2,"DNA-binding;Reference proteome;Repressor;Sporulation;Transcription;Transcription regulation","15383718; 15461803","","bld:BLi01078;bli:BL02906;","COG1846;","WP_003180254.1;","","","","PF01047;","IPR000835;IPR023488;IPR039422;IPR023187;IPR036388;IPR036390;","","","ML","Q65LS8"
"1700","Q65MA1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q65MA1","reviewed","Small, acid-soluble spore protein K (SASP K)","sspK BLi00879 BL05073",2,"Reference proteome;Sporulation","15383718; 15461803","","bld:BLi00879;bli:BL05073;","ENOG5033JD2;","WP_003179924.1;","","","","PF08176;","IPR012611;","","","ML","Q65MA1"
"1701","Q65NA4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q65NA4","reviewed","Spore germination lipase LipC (EC 3.-.-.-)","lipC ycsK BLi00504 BL02812",2,"3D-structure;Hydrolase;Reference proteome;Sporulation","15383718; 15461803","","bld:BLi00504;bli:BL02812;","COG2755;","WP_011197556.1;","","","","PF13472;","IPR051532;IPR013830;IPR036514;","","","ML","Q65NA4"
"1702","Q65PH2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q65PH2","reviewed","Putative septation protein SpoVG (Stage V sporulation protein G)","spoVG BLi00062 BL00521",2,"Cell cycle;Cell division;Reference proteome;Septation;Sporulation","15383718; 15461803","","bld:BLi00062;bli:BL00521;","COG2088;","WP_011197466.1;","","","","PF04026;","IPR007170;IPR036751;","","","ML","Q65PH2"
"1703","Q6B4J5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q6B4J5","reviewed","Spore coat assembly protein ExsA","exsA",3,"Repeat;Sporulation","15901704","","","","","","","","PF01476;","IPR001387;IPR018392;IPR036779;IPR014248;","","","ML","Q6B4J5"
"1704","Q6HBF2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q6HBF2","reviewed","2,3-bisphosphoglycerate-independent phosphoglycerate mutase (BPG-independent PGAM) (Phosphoglyceromutase) (iPGM) (EC 5.4.2.12)","gpmI BT9727_4815",3,"Glycolysis;Isomerase;Manganese;Metal-binding;Phosphoprotein;Sporulation","16621833","","btk:BT9727_4815;","","WP_001231152.1;YP_039124.1;","","","","PF06415;PF01676;","IPR017850;IPR011258;IPR006124;IPR036646;IPR005995;","","UPA00109;","ML","Q6HBF2"
"1705","Q6HCW5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q6HCW5","reviewed","Small, acid-soluble spore protein I (SASP I)","sspI BT9727_4296",1,"Sporulation","16621833","","btk:BT9727_4296;","","WP_000009513.1;YP_038611.1;","","","","PF14098;","IPR017525;","","","ML","Q6HCW5"
"1706","Q6HE93",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q6HE93","reviewed","Anti-sigma F factor (EC 2.7.11.1) (Stage II sporulation protein AB)","spoIIAB BT9727_3814",4,"ATP-binding;Kinase;Nucleotide-binding;Serine/threonine-protein kinase;Sporulation;Transferase","16621833","","btk:BT9727_3814;","","WP_001243400.1;YP_038133.1;","","","","PF13581;","IPR050267;IPR010194;IPR036890;IPR003594;","","","ML","Q6HE93"
"1707","Q6HEJ9",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q6HEJ9","reviewed","Protein-glutamine gamma-glutamyltransferase (EC 2.3.2.13) (Transglutaminase) (TGase)","tgl BT9727_3708",2,"Acyltransferase;Sporulation;Transferase","16621833","","btk:BT9727_3708;","","WP_000635329.1;YP_038027.1;","","","","PF20085;","IPR020916;","","","ML","Q6HEJ9"
"1708","Q6HFI9",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q6HFI9","reviewed","Small, acid-soluble spore protein Tlp","tlp BT9727_3365",1,"Sporulation","16621833","","btk:BT9727_3365;","","WP_001133509.1;YP_037687.1;","","","","PF19824;","IPR017524;","","","ML","Q6HFI9"
"1709","Q6HJ78",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q6HJ78","reviewed","Chromosome-anchoring protein RacA","racA BT9727_2071",2,"Cell cycle;Cell division;Chromosome partition;Coiled coil;Cytoplasm;DNA-binding;Sporulation","16621833","","btk:BT9727_2071;","","WP_000456010.1;YP_036398.1;","","","","","IPR023522;","","","ML","Q6HJ78"
"1710","Q6HMB8",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q6HMB8","reviewed","HTH-type transcriptional regulator Hpr (Protease production regulatory protein Hpr)","hpr BT9727_0964",2,"DNA-binding;Repressor;Sporulation;Transcription;Transcription regulation","16621833","","btk:BT9727_0964;","","WP_000834918.1;YP_035303.1;","","","","PF01047;","IPR000835;IPR023488;IPR039422;IPR023187;IPR036388;IPR036390;","","","ML","Q6HMB8"
"1711","Q6HNK1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q6HNK1","reviewed","Small, acid-soluble spore protein H (SASP H)","sspH BT9727_0523",2,"Sporulation","16621833","","btk:BT9727_0523;","","WP_000382683.1;YP_034870.1;","","","","PF08141;","IPR012610;","","","ML","Q6HNK1"
"1712","Q6HPW9",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q6HPW9","reviewed","Putative septation protein SpoVG (Stage V sporulation protein G)","spoVG BT9727_0043",2,"Cell cycle;Cell division;Septation;Sporulation","16621833","","btk:BT9727_0043;","","WP_000454041.1;YP_034401.2;","","","","PF04026;","IPR007170;IPR036751;","","","ML","Q6HPW9"
"1713","Q72XY4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q72XY4","reviewed","2,3-bisphosphoglycerate-independent phosphoglycerate mutase (BPG-independent PGAM) (Phosphoglyceromutase) (iPGM) (EC 5.4.2.12)","gpmI gpmA BCE_5239",3,"Glycolysis;Isomerase;Manganese;Metal-binding;Phosphoprotein;Sporulation","14960714","","bca:BCE_5239;","","","","","","PF06415;PF01676;","IPR017850;IPR011258;IPR006124;IPR036646;IPR005995;","","UPA00109;","ML","Q72XY4"
"1714","Q72ZH9",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q72ZH9","reviewed","Small, acid-soluble spore protein I (SASP I)","sspI BCE_4689",1,"Sporulation","14960714","","bca:BCE_4689;","","","","","","PF14098;","IPR017525;","","","ML","Q72ZH9"
"1715","Q731M3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q731M3","reviewed","Anti-sigma F factor (EC 2.7.11.1) (Stage II sporulation protein AB)","spoIIAB BCE_4143",4,"ATP-binding;Kinase;Nucleotide-binding;Serine/threonine-protein kinase;Sporulation;Transferase","14960714","","bca:BCE_4143;","","","","","","PF13581;","IPR050267;IPR010194;IPR036890;IPR003594;","","","ML","Q731M3"
"1716","Q733L9",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q733L9","reviewed","Small, acid-soluble spore protein P (SASP P)","sspP cotL BCE_3639",2,"Sporulation","14960714","","bca:BCE_3639;","","","","","","PF08179;","IPR012614;","","","ML","Q733L9"
"1717","Q733M2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q733M2","reviewed","Small, acid-soluble spore protein O (SASP O)","sspO cotK BCE_3636",2,"Sporulation","14960714","","bca:BCE_3636;","","","","","","PF08175;","IPR012613;","","","ML","Q733M2"
"1718","Q733M9",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q733M9","reviewed","Small, acid-soluble spore protein N (SASP N)","sspN BCE_3629",2,"Sporulation","14960714","","bca:BCE_3629;","","","","","","PF08177;","IPR012612;","","","ML","Q733M9"
"1719","Q733N0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q733N0","reviewed","Small, acid-soluble spore protein Tlp","tlp BCE_3628",1,"Sporulation","14960714","","bca:BCE_3628;","","","","","","PF19824;","IPR017524;","","","ML","Q733N0"
