gene	start	stop	frame	contig	score	mmseqs_phrog	mmseqs_alnScore	mmseqs_seqIdentity	mmseqs_eVal	mmseqs_top_hit	pyhmmer_phrog	pyhmmer_bitscore	pyhmmer_evalue	custom_hmm_id	custom_hmm_bitscore	custom_hmm_evalue	phrog	Method	Region	color	annot	category	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_short_name	vfdb_description	vfdb_species	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism	transl_table
NC_011421.1_Bacillus_phage_SPO1_complete_genome_CDS_0186	110322	110411	+	NC_011421.1_Bacillus_phage_SPO1_complete_genome	-1.7241664162621269	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_011421.1_Bacillus_phage_SPO1_complete_genome_CDS_0187	110411	111682	+	NC_011421.1_Bacillus_phage_SPO1_complete_genome	-3634616044781.7954	114	130.0	0.282	1.246e-33	NC_019913_p32	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	114	PHANOTATE_1.5.1	CDS	#ffdf59	ATP-dependent DNA ligase	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_011421.1_Bacillus_phage_SPO1_complete_genome_CDS_0188	111740	112045	+	NC_011421.1_Bacillus_phage_SPO1_complete_genome	-4553.478030043282	13510	199.0	0.928	1.822e-61	NC_022761_p157	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	13510	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_011421.1_Bacillus_phage_SPO1_complete_genome_CDS_0189	112042	112635	+	NC_011421.1_Bacillus_phage_SPO1_complete_genome	-992525.2578618105	1025	232.0	0.601	3.479e-71	NC_011421_p154	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	1025	PHANOTATE_1.5.1	CDS	#a861e3	RNA polymerase sigma factor	transcription regulation	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_011421.1_Bacillus_phage_SPO1_complete_genome_CDS_0190	112647	113024	+	NC_011421.1_Bacillus_phage_SPO1_complete_genome	-7007.1879479537165	16330	248.0	0.981	3.9970000000000003e-78	NC_028983_p176	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	16330	PHANOTATE_1.5.1	CDS	#ffdf59	primase	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_011421.1_Bacillus_phage_SPO1_complete_genome_CDS_0191	113027	113260	+	NC_011421.1_Bacillus_phage_SPO1_complete_genome	-67.91247588357595	4066	151.0	0.901	4.027e-45	MF288920_p214	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	4066	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_011421.1_Bacillus_phage_SPO1_complete_genome_CDS_0192	113287	113406	+	NC_011421.1_Bacillus_phage_SPO1_complete_genome	-0.1264590047506498	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_011421.1_Bacillus_phage_SPO1_complete_genome_CDS_0193	113429	113692	+	NC_011421.1_Bacillus_phage_SPO1_complete_genome	-5.032439281109644	15442	181.0	0.983	1.898e-55	KY368639_p157	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	15442	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_011421.1_Bacillus_phage_SPO1_complete_genome_CDS_0194	113658	113876	+	NC_011421.1_Bacillus_phage_SPO1_complete_genome	-54.31325065134311	16026	151.0	0.979	1.8189999999999998e-45	KY368639_p158	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	16026	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_011421.1_Bacillus_phage_SPO1_complete_genome_CDS_0195	113879	114499	+	NC_011421.1_Bacillus_phage_SPO1_complete_genome	-248937.6486626488	4175	274.0	0.665	4.192e-84	p28042 VI_00883	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	4175	PHANOTATE_1.5.1	CDS	#838383	poly-gamma-glutamate hydrolase	other	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_011421.1_Bacillus_phage_SPO1_complete_genome_CDS_0196	114587	114997	+	NC_011421.1_Bacillus_phage_SPO1_complete_genome	-444.5520469775255	26485	344.0	1.0	1.1159999999999999e-110	KY368639_p160	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	26485	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_011421.1_Bacillus_phage_SPO1_complete_genome_CDS_0197	114998	115372	+	NC_011421.1_Bacillus_phage_SPO1_complete_genome	-17188.511494588744	23796	331.0	1.0	4.481e-107	KY368639_p161	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	23796	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_011421.1_Bacillus_phage_SPO1_complete_genome_CDS_0198	115338	115670	+	NC_011421.1_Bacillus_phage_SPO1_complete_genome	-367.02207265323807	19661	242.0	1.0	2.0890000000000002e-76	NC_011421_p162	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	19661	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_011421.1_Bacillus_phage_SPO1_complete_genome_CDS_0199	115654	116043	+	NC_011421.1_Bacillus_phage_SPO1_complete_genome	-12414.663896703629	4224	130.0	0.617	2.211e-37	MF422185_p82	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	4224	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_011421.1_Bacillus_phage_SPO1_complete_genome_CDS_0200	116147	116257	+	NC_011421.1_Bacillus_phage_SPO1_complete_genome	-0.0601222153416213	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_011421.1_Bacillus_phage_SPO1_complete_genome_CDS_0201	116264	116356	+	NC_011421.1_Bacillus_phage_SPO1_complete_genome	-0.1421575116548701	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_011421.1_Bacillus_phage_SPO1_complete_genome_CDS_0202	116353	116544	+	NC_011421.1_Bacillus_phage_SPO1_complete_genome	-0.3460366633769723	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_011421.1_Bacillus_phage_SPO1_complete_genome_CDS_0203	116558	116707	+	NC_011421.1_Bacillus_phage_SPO1_complete_genome	-199.20509874367292	22320	120.0	1.0	4.133e-35	NC_011421_p165	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	22320	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_011421.1_Bacillus_phage_SPO1_complete_genome_CDS_0204	116704	116898	+	NC_011421.1_Bacillus_phage_SPO1_complete_genome	-146.69916936125347	27639	164.0	1.0	4.361e-50	KY368639_p167	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	27639	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_011421.1_Bacillus_phage_SPO1_complete_genome_CDS_0205	116864	117247	+	NC_011421.1_Bacillus_phage_SPO1_complete_genome	-27.5881323680708	35467	328.0	1.0	2.799e-105	KY368639_p168	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	35467	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_011421.1_Bacillus_phage_SPO1_complete_genome_CDS_0206	117381	120317	+	NC_011421.1_Bacillus_phage_SPO1_complete_genome	-7.133184068598249e+26	1967	221.0	0.461	9.089000000000001e-63	KT876724_p41	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	1967	PHANOTATE_1.5.1	CDS	#ffdf59	DNA helicase	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_011421.1_Bacillus_phage_SPO1_complete_genome_CDS_0207	120319	120864	+	NC_011421.1_Bacillus_phage_SPO1_complete_genome	-141260.0533211459	26602	469.0	1.0	1.448e-153	NC_011421_p169	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	26602	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_011421.1_Bacillus_phage_SPO1_complete_genome_CDS_0208	120910	121065	+	NC_011421.1_Bacillus_phage_SPO1_complete_genome	-118.72338296125044	24589	135.0	1.0	1.968e-40	NC_011421_p170	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	24589	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_011421.1_Bacillus_phage_SPO1_complete_genome_CDS_0209	121202	121606	+	NC_011421.1_Bacillus_phage_SPO1_complete_genome	-4830.670970277971	15748	260.0	0.92	9.189e-82	NC_011421_p171	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	15748	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_011421.1_Bacillus_phage_SPO1_complete_genome_CDS_0210	121610	121963	+	NC_011421.1_Bacillus_phage_SPO1_complete_genome	-477.3267298151546	14951	267.0	1.0	9.916000000000001e-85	NC_011421_p172	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	14951	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_011421.1_Bacillus_phage_SPO1_complete_genome_CDS_0211	122012	122251	+	NC_011421.1_Bacillus_phage_SPO1_complete_genome	-59.78960107213101	16029	163.0	1.0	1.218e-49	NC_011421_p173	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	16029	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_011421.1_Bacillus_phage_SPO1_complete_genome_CDS_0212	122321	122866	+	NC_011421.1_Bacillus_phage_SPO1_complete_genome	-10761.242374687869	289	45.0	0.238	2.35e-07	MF155946_p88	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	289	PHANOTATE_1.5.1	CDS	#838383	GTP-binding domain	other	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_011421.1_Bacillus_phage_SPO1_complete_genome_CDS_0213	122897	123403	+	NC_011421.1_Bacillus_phage_SPO1_complete_genome	-180162.12657635217	27365	413.0	1.0	1.18e-134	KY368639_p177	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	27365	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_011421.1_Bacillus_phage_SPO1_complete_genome_CDS_0214	123400	123510	+	NC_011421.1_Bacillus_phage_SPO1_complete_genome	-15.653647196092354	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_011421.1_Bacillus_phage_SPO1_complete_genome_CDS_0215	123611	123937	+	NC_011421.1_Bacillus_phage_SPO1_complete_genome	-4393.890007666551	17892	225.0	0.979	1.631e-70	KY368639_p178	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	17892	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_011421.1_Bacillus_phage_SPO1_complete_genome_CDS_0216	124043	124228	+	NC_011421.1_Bacillus_phage_SPO1_complete_genome	-4.510190948838834	26194	135.0	1.0	3.3009999999999998e-40	KY368639_p179	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	26194	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_011421.1_Bacillus_phage_SPO1_complete_genome_CDS_0217	124288	124515	+	NC_011421.1_Bacillus_phage_SPO1_complete_genome	-8.008150868505021	27834	180.0	1.0	1.58e-55	KY368639_p180	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	27834	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_011421.1_Bacillus_phage_SPO1_complete_genome_CDS_0218	124512	125078	+	NC_011421.1_Bacillus_phage_SPO1_complete_genome	-93469.50425721284	26000	455.0	1.0	1.2719999999999999e-148	NC_011421_p180	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	26000	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_011421.1_Bacillus_phage_SPO1_complete_genome_CDS_0219	125089	125346	+	NC_011421.1_Bacillus_phage_SPO1_complete_genome	-3.996421160404154	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_011421.1_Bacillus_phage_SPO1_complete_genome_CDS_0220	125351	125641	+	NC_011421.1_Bacillus_phage_SPO1_complete_genome	-1169.4998116266556	8801	169.0	0.842	2.074e-51	NC_011421_p182	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	8801	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_011421.1_Bacillus_phage_SPO1_complete_genome_CDS_0221	125619	125978	+	NC_011421.1_Bacillus_phage_SPO1_complete_genome	-7636.457638759243	27569	297.0	1.0	2.184e-95	NC_011421_p183	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	27569	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_011421.1_Bacillus_phage_SPO1_complete_genome_CDS_0222	125978	126109	+	NC_011421.1_Bacillus_phage_SPO1_complete_genome	-38.525365420385654	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_011421.1_Bacillus_phage_SPO1_complete_genome_CDS_0223	126099	126452	+	NC_011421.1_Bacillus_phage_SPO1_complete_genome	-9475.016970067212	26195	268.0	1.0	2.723e-85	NC_022761_p187	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	26195	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_011421.1_Bacillus_phage_SPO1_complete_genome_CDS_0224	126427	126711	+	NC_011421.1_Bacillus_phage_SPO1_complete_genome	-217.89642850939424	18481	163.0	0.845	2.692e-49	NC_022761_p188	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	18481	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_011421.1_Bacillus_phage_SPO1_complete_genome_CDS_0225	126711	127121	+	NC_011421.1_Bacillus_phage_SPO1_complete_genome	-53044.403484579656	18481	89.0	0.499	1.909e-23	NC_022761_p188	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	18481	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_011421.1_Bacillus_phage_SPO1_complete_genome_CDS_0226	127121	127390	+	NC_011421.1_Bacillus_phage_SPO1_complete_genome	-907.0295340230915	1048	100.0	0.552	4.3840000000000003e-26	KU886225_p279	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	1048	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_011421.1_Bacillus_phage_SPO1_complete_genome_CDS_0227	127418	127645	+	NC_011421.1_Bacillus_phage_SPO1_complete_genome	-87.18274702348602	24625	182.0	1.0	4.93e-56	KY368639_p186	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	24625	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_011421.1_Bacillus_phage_SPO1_complete_genome_CDS_0228	127647	127835	+	NC_011421.1_Bacillus_phage_SPO1_complete_genome	-38.44670515786263	31357	171.0	1.0	7.772999999999999e-53	NC_011421_p190	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	31357	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_011421.1_Bacillus_phage_SPO1_complete_genome_CDS_0229	127851	128120	+	NC_011421.1_Bacillus_phage_SPO1_complete_genome	-869.6545931849221	7040	172.0	0.97	6.4089999999999996e-52	KT187252_p151	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	7040	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_011421.1_Bacillus_phage_SPO1_complete_genome_CDS_0230	128117	128257	+	NC_011421.1_Bacillus_phage_SPO1_complete_genome	-82.94292472483997	20907	90.0	0.908	1.164e-24	KY368640_p206	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	20907	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_011421.1_Bacillus_phage_SPO1_complete_genome_CDS_0231	128282	128593	+	NC_011421.1_Bacillus_phage_SPO1_complete_genome	-1688.629505316036	25367	267.0	1.0	4.9670000000000005e-85	NC_011421_p193	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	25367	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_011421.1_Bacillus_phage_SPO1_complete_genome_CDS_0232	128629	128787	+	NC_011421.1_Bacillus_phage_SPO1_complete_genome	-0.1025735376072058	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_011421.1_Bacillus_phage_SPO1_complete_genome_CDS_0233	128753	128926	+	NC_011421.1_Bacillus_phage_SPO1_complete_genome	-88.91790974630266	27323	139.0	1.0	1.5529999999999997e-41	KY368639_p190	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	27323	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_011421.1_Bacillus_phage_SPO1_complete_genome_CDS_0234	128957	129178	+	NC_011421.1_Bacillus_phage_SPO1_complete_genome	-139.44874943639755	27642	182.0	1.0	4.688e-56	KY368639_p191	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	27642	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_011421.1_Bacillus_phage_SPO1_complete_genome_CDS_0235	129187	129471	+	NC_011421.1_Bacillus_phage_SPO1_complete_genome	-786.5065355056269	20860	219.0	1.0	9.365e-69	KY368639_p192	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	20860	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
