target	query	e-value	score	length	start	end	hmmDB
NC_043027.1_Bacillus_virus_PBS1_complete_genome_260	VOG15483	3.5e-22	75.9	187	13	177	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_261	VOG03338	6.3e-112	371.7	443	2	440	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_262	VOG23008	3.4e-99	325.1	145	1	144	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_263	VOG29662	2.3e-95	312.5	141	1	140	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_264	VOG03748	0.0	1021.9	424	1	421	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_265	VOG70313	4.9e-198	655.0	318	1	313	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_266	VOG67118	3.4e-54	106.7	334	63	186	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_267	VOG03748	8.5e-34	113.4	78	7	77	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_268	VOG22784	5e-232	765.0	335	1	334	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_269	VOG02151	1.7e-225	743.4	317	1	316	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_27	VOG26007	3.7e-57	190.6	140	1	139	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_270	VOG22954	4.5e-74	243.6	134	1	133	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_271	VOG36449	9.5e-225	743.7	549	1	544	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_272	VOG51787	4.4e-75	245.6	111	1	110	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_274	VOG37377	3.1e-62	203.4	86	1	85	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_275	VOG50826	4.5e-83	276.0	422	14	419	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_276	VOG30557	7e-91	297.6	131	1	130	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_278	VOG26612	1e-103	340.3	151	1	150	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_279	VOG26269	1.2e-166	552.4	666	6	655	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_28	VOG54930	7.8e-32	105.8	48	1	47	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_280	VOG56162	5.2e-48	157.4	62	1	61	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_281	VOG07316	8.6e-75	246.2	136	1	135	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_282	VOG46207	1.4e-54	182.1	176	1	172	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_283	VOG42979	1.3e-42	140.3	55	1	54	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_284	VOG55136	1.7e-56	185.0	79	1	78	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_285	VOG48862	4.2e-66	215.6	94	1	93	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_286	VOG56757	7.9e-158	524.1	682	5	678	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_287	VOG51827	4.2e-181	596.6	269	1	268	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_288	VOG05761	4.5e-30	97.6	68	1	67	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_289	VOG24175	1.3e-35	117.4	49	1	48	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_29	VOG11650	3e-151	497.8	229	1	228	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_290	VOG05332	9.4e-126	412.9	179	1	178	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_291	VOG34149	1.7e-188	620.8	268	1	267	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_292	VOG33644	2e-58	191.0	82	1	81	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_293	VOG39447	1.9e-24	82.3	99	1	97	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_294	VOG40288	2.6e-60	197.0	85	1	84	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_295	VOG50279	5.7e-236	781.0	497	1	495	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_296	VOG23339	2.4e-52	171.6	73	1	72	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_297	VOG00889	3.5e-88	289.1	132	1	131	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_298	VOG58736	2.7e-78	256.0	115	1	114	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_299	VOG27518	2.5e-71	233.2	109	1	108	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_3	VOG00253	0.0	1038.3	532	1	531	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_30	VOG03263	1e-182	601.7	258	1	257	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_300	VOG16729	1.1e-164	541.9	237	1	236	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_301	VOG43919	3.2e-66	216.3	99	1	98	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_302	VOG24143	2.2e-128	423.6	231	1	230	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_303	VOG11744	4.2e-51	167.6	66	1	65	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_304	VOG51226	2.4e-28	95.0	187	5	128	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_31	VOG22574	3.1e-36	119.8	60	1	59	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_34	VOG03229	5e-100	330.2	495	20	493	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_35	VOG70313	7.8e-55	97.2	303	18	125	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_35	VOG70313	7.8e-55	93.7	303	124	300	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_36	VOG10207	8.6e-96	317.3	391	1	388	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_37	VOG09894	1.1e-61	201.4	88	1	87	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_38	VOG51866	7.7e-107	350.7	154	1	153	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_39	VOG56524	1.1e-51	169.5	86	13	85	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_4	VOG50134	9.5e-231	760.8	324	1	323	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_40	VOG40659	7.6e-135	446.0	242	1	241	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_41	VOG00468	1.5e-142	196.4	642	4	286	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_41	VOG00468	1.5e-142	283.2	642	293	635	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_42	VOG42395	1e-66	218.2	100	1	99	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_43	VOG64559	0.0	1181.6	632	1	631	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_44	VOG02296	2.3e-135	445.0	197	1	196	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_45	VOG16662	1.2e-46	156.0	478	11	466	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_46	VOG44991	3.1e-164	542.4	297	1	296	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_47	VOG44354	3.8e-126	414.6	186	1	185	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_48	VOG39847	9e-42	137.7	57	1	56	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_49	VOG13966	2.9e-68	222.9	96	1	95	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_5	VOG19953	1.2e-45	150.4	63	1	62	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_50	VOG43260	4e-243	801.8	342	1	341	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_51	VOG29535	3e-77	252.4	113	1	112	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_52	VOG30601	7.5e-96	309.1	153	1	152	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_54	VOG63805	1.3e-196	650.1	396	1	395	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_55	VOG11857	1e-176	582.7	270	1	269	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_56	VOG56740	1.6e-53	175.1	72	1	71	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_57	VOG55236	2.7e-75	245.9	110	1	109	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_58	VOG56665	8.8e-218	718.0	308	1	307	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_59	VOG15136	1.4e-62	205.8	117	1	116	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_6	VOG46138	7.2e-165	542.5	238	1	237	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_60	VOG15136	5.8e-67	220.0	120	1	119	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_61	VOG07678	2.3e-67	220.2	108	12	107	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_62	VOG37504	3.4e-40	132.5	51	1	50	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_63	VOG21618	9.4e-62	205.1	155	1	145	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_64	VOG49667	3.1e-97	318.6	138	1	137	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_65	VOG50641	3.1e-100	330.1	178	1	177	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_66	VOG36885	1.7e-33	111.0	43	1	42	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_67	VOG50641	3.8e-90	297.2	165	1	164	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_68	VOG33103	4.3e-69	226.0	103	1	102	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_69	VOG38642	8e-42	138.0	58	1	57	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_7	VOG02985	1.4e-124	410.1	202	1	201	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_70	VOG43522	2.5e-38	126.4	48	1	47	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_71	VOG14292	3.3e-81	269.6	269	3	259	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_72	VOG54767	6.7e-29	96.7	75	1	74	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_73	VOG43779	2.5e-71	232.8	103	1	102	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_74	VOG24419	2.7e-86	282.4	123	1	122	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_75	VOG11370	3.4e-47	154.9	65	1	64	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_76	VOG48172	2.9e-117	385.1	172	1	171	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_77	VOG51729	2.1e-39	129.6	48	1	47	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_78	VOG03229	3.5e-114	335.8	588	108	584	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_78	VOG70919	2.1e-73	189.9	588	88	522	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_79	VOG67664	2.5e-197	654.7	349	1	348	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_80	VOG23525	3.6e-26	88.3	226	12	218	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_81	VOG67664	0.0	2270.7	922	1	921	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_82	VOG10899	1.4e-59	195.0	87	1	86	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_83	VOG51314	6.4e-132	433.7	194	1	193	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_84	VOG03420	0.0	1535.2	654	1	653	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_85	VOG45138	2.6e-82	269.6	129	4	128	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_86	VOG63514	8.6e-243	801.8	391	1	390	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_87	VOG63306	0.0	1100.9	591	1	590	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_88	VOG67489	1.3e-81	62.6	293	228	291	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_88	VOG67489	1.3e-81	210.5	293	2	217	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_89	VOG05143	3.4e-109	358.2	160	1	159	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_9	VOG55957	3.3e-24	82.1	405	18	403	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_90	VOG09553	8.6e-81	264.5	118	1	117	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_91	VOG39846	3.9e-171	563.8	256	1	255	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_92	VOG24515	9.1e-118	386.4	166	1	165	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_93	VOG13028	2.6e-226	746.1	317	1	316	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_94	VOG05724	3e-82	269.1	119	1	118	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_96	VOG55521	0.0	4528.7	1926	1	1925	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_97	VOG12835	2.1e-195	646.4	343	1	342	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_98	VOG14666	5.7e-42	137.8	52	1	51	VOG
NC_043027.1_Bacillus_virus_PBS1_complete_genome_99	VOG12835	1.3e-71	238.1	130	2	129	VOG
NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_1	VOG56568	3.1e-50	165.0	86	1	85	VOG
NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_10	VOG25055	4.5e-108	356.9	327	8	286	VOG
NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_100	VOG57965	1.4e-32	110.1	246	11	237	VOG
NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_101	VOG57210	1.4e-26	89.2	118	6	108	VOG
NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_102	VOG28845	1.6e-71	235.1	122	1	121	VOG
NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_104	VOG18492	2.1e-68	226.4	185	1	183	VOG
NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_105	VOG50921	9.8e-41	134.3	62	1	61	VOG
NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_106	VOG08745	5.2e-48	159.0	123	1	121	VOG
NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_107	VOG69918	3.3e-260	365.4	700	381	699	VOG
NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_107	VOG69918	3.3e-260	510.9	700	7	388	VOG
NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_108	VOG12897	3.1e-54	178.8	133	7	127	VOG
NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_109	VOG34286	2.2e-27	91.8	60	4	59	VOG
NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_11	VOG37158	1.9e-79	261.2	139	1	138	VOG
NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_110	VOG25759	9.6e-87	288.3	328	8	324	VOG
NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_112	VOG13996	5.1e-148	488.8	260	1	252	VOG
NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_113	VOG35289	1e-60	199.3	104	1	103	VOG
NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_115	VOG18076	3.1e-31	103.6	45	1	44	VOG
NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_116	VOG46882	2e-33	111.1	71	1	70	VOG
NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_117	VOG52750	2.2e-118	390.7	258	1	244	VOG
NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_118	VOG39447	1.8e-34	114.4	98	1	97	VOG
NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_119	VOG69371	3.8e-218	88.7	1102	394	473	VOG
NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_119	VOG69371	3.8e-218	638.7	1102	506	1098	VOG
NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_12	VOG44515	2.4e-57	187.7	97	1	96	VOG
NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_120	VOG32420	2.1e-68	225.8	169	3	159	VOG
NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_121	VOG27552	3.4e-145	478.0	423	1	421	VOG
NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_122	VOG25328	5.2e-47	157.7	404	26	402	VOG
NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_123	VOG46449	1.3e-52	173.2	123	6	119	VOG
NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_124	VOG14326	7.5e-93	306.9	212	1	210	VOG
NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_125	VOG13746	5.7e-35	116.0	106	6	105	VOG
NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_126	VOG42333	1.7e-17	60.7	173	1	157	VOG
NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_127	VOG36659	5.3e-144	475.5	315	2	311	VOG
NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_128	VOG31169	1.9e-32	108.1	89	1	86	VOG
NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_129	VOG71086	5.3e-145	480.2	437	3	435	VOG
NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_13	VOG13799	5e-43	141.7	61	1	60	VOG
NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_130	VOG05945	9.4e-47	154.9	126	1	124	VOG
NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_131	VOG56391	6.2e-74	244.3	204	6	199	VOG
NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_132	VOG30935	6.9e-29	96.4	67	1	66	VOG
NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_133	VOG41599	1.6e-113	375.0	239	1	236	VOG
NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_134	VOG32137	6.4e-91	299.7	184	1	182	VOG
NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_135	VOG32801	1.5e-71	236.0	176	1	173	VOG
NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_136	VOG65757	1.4e-52	173.4	93	1	92	VOG
NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_137	VOG55752	1.7e-109	362.0	282	1	281	VOG
NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_139	VOG38447	2.9e-109	360.5	243	1	241	VOG
NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_14	VOG54916	8e-66	214.7	98	1	97	VOG
NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_140	VOG19346	1.5e-66	219.5	159	1	158	VOG
NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_141	VOG49692	9.1e-52	172.2	177	10	175	VOG
NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_142	VOG54306	2.4e-36	120.1	51	1	50	VOG
NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_143	VOG57756	9.4e-83	271.3	126	1	125	VOG
NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_144	VOG10151	8.3e-80	264.4	243	1	242	VOG
NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_147	VOG46991	6.2e-33	109.6	73	2	72	VOG
NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_148	VOG38430	2.1e-44	145.7	122	1	71	VOG
NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_149	VOG35972	5.6e-50	164.3	77	1	76	VOG
NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_15	VOG21177	7.2e-51	166.9	84	1	83	VOG
NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_150	VOG08722	3.9e-89	296.0	344	1	343	VOG
NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_151	VOG04842	3.2e-34	113.7	76	1	74	VOG
NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_154	VOG54825	1.1e-45	150.3	75	1	74	VOG
NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_155	VOG50207	3.2e-133	441.5	402	8	401	VOG
NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_156	VOG00606	5.8e-53	153.3	100	1	78	VOG
NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_159	VOG05597	2.7e-67	222.0	128	3	127	VOG
NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_16	VOG56289	2.9e-29	97.6	87	3	79	VOG
NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_160	VOG16777	2.9e-79	260.8	147	1	145	VOG
NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_164	VOG31057	3.5e-150	496.2	361	5	343	VOG
NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_165	VOG27732	1.4e-39	130.8	104	8	103	VOG
NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_166	VOG01087	5.6e-55	184.0	187	3	165	VOG
NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_167	VOG10075	3.4e-26	87.7	54	1	53	VOG
NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_168	VOG26179	8.2e-85	279.8	184	1	183	VOG
NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_169	VOG11816	3.7e-171	565.3	358	1	349	VOG
NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_170	VOG41448	1.8e-27	91.2	40	1	39	VOG
NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_171	VOG64671	0.0	1248.0	754	3	752	VOG
NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_173	VOG43812	1.5e-51	169.5	90	1	89	VOG
NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_174	VOG41769	6.2e-47	154.1	73	1	72	VOG
NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_175	VOG50794	1.8e-46	152.7	93	14	92	VOG
NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_177	VOG47964	1.1e-45	150.3	69	1	68	VOG
NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_178	VOG35238	2e-63	208.9	125	1	124	VOG
NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_179	VOG29902	1.3e-49	162.8	81	1	80	VOG
NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_18	VOG21982	1.1e-123	406.7	184	1	183	VOG
NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_180	VOG05649	1.7e-72	239.3	155	1	154	VOG
NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_181	VOG38683	5.9e-39	128.2	65	1	63	VOG
NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_182	VOG42735	8.7e-39	127.8	89	1	88	VOG
NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_184	VOG39895	8.7e-48	157.2	105	1	96	VOG
NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_186	VOG04399	1.8e-49	162.0	83	3	80	VOG
NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_187	VOG71531	1.1e-36	122.2	78	1	77	VOG
NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_189	VOG33303	1.5e-29	98.2	43	1	42	VOG
NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_19	VOG32783	5.3e-79	259.5	135	1	134	VOG
NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_191	VOG53760	5e-87	286.7	185	1	182	VOG
NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_192	VOG21268	1.9e-44	146.2	93	2	92	VOG
NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_194	VOG20032	3.4e-20	68.2	81	4	69	VOG
NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_195	VOG64682	3.3e-97	319.6	152	1	151	VOG
NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_196	VOG05077	1.2e-51	170.3	121	1	116	VOG
NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_197	VOG33446	1.2e-49	164.7	228	1	139	VOG
NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_198	VOG01501	1.3e-89	295.6	183	1	180	VOG
NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_199	VOG55335	1.6e-89	295.0	213	1	203	VOG
NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_2	VOG56801	5.8e-87	76.5	253	5	122	VOG
NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_2	VOG56801	5.8e-87	205.3	253	136	250	VOG
NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_20	VOG06757	3.4e-90	297.3	158	1	157	VOG
NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_200	VOG36335	1.1e-38	127.8	58	1	57	VOG
NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_201	VOG56989	5.4e-49	160.7	67	1	66	VOG
NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_202	VOG44842	6.4e-45	147.4	60	1	59	VOG
NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_203	VOG47755	4.6e-58	191.2	134	1	128	VOG
NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_204	VOG00707	3.8e-47	154.8	67	1	66	VOG
NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_205	VOG05802	1.1e-32	108.1	49	1	45	VOG
NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_206	VOG58670	2.3e-48	158.6	69	1	68	VOG
NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_207	VOG05392	2.2e-27	91.2	63	7	60	VOG
NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_208	VOG23869	8e-60	195.7	90	1	89	VOG
NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_209	VOG26308	6.5e-177	583.8	303	1	302	VOG
NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_21	VOG05313	4e-38	126.4	70	1	69	VOG
NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_210	VOG45025	3.9e-54	177.7	112	2	111	VOG
NC_048652.1_Bacillus_phage_vB_BsuM-Goe3_complete_genome_211	VOG33002	6.5e-74	242.4	130	1	129	VOG
