target	product	best_hit	HMM	evalue	score	EC	gene	ORF_start	ORF_end	product_start	product_end	product_length	ORF_length-aa
NC_011421.1_Bacillus_phage_SPO1_complete_genome_60	ribonucleotide-diphosphate reductase subunit beta	PRK09614.1-3	PGAP	1.6e-112	372.8			37546	38586	2	345	343	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_61	Gp5.1	VOG55357	VOG	1.2e-44	147.1			38598	38783	1	61	60	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_62	Gp5.2	VOG10574	VOG	9.7e-34	111.9			38789	38923	1	44	43	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_63	Gp5.3	VOG64828	VOG	4.9e-86	282.8			39026	39442	1	138	137	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_64	portal protein	pVOG4556	PVOG	1.6e-95	316.7			39557	41080	53	489	436	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_65	head maturation protease	phrog_1028	PHROG	1.6e-97	323.1			41166	41927	2	247	245	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_66	head scaffolding protein	phrog_15087	PHROG	1.9e-128	424.2			41927	42661	2	244	242	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_67	major head protein	pVOG0061	PVOG	1.1e-164	544.6			42691	44097	14	462	448	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_68	Gp6.2	VOG18974	VOG	3.7e-79	258.9			44202	44561	1	119	118	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_69	Tail fiber protein	VOG14029	VOG	2.2e-83	276.4			44578	45312	2	244	242	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_70	virion structural protein	phrog_1004	PHROG	5.3e-69	228.9			45312	46031	12	238	226	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_71	hypothetical	phrog_16819	PHROG	3.1e-114	377.0			46028	46666	2	211	209	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_72	hypothetical protein	pVOG0117	PVOG	4e-75	249.5			46703	47560	1	284	283	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_73	hypothetical	phrog_1151	PHROG	3.6e-20	68.7			47557	47760	1	65	64	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_74	Putative tail sheath protein	VOG18563	VOG	6e-181	599.0			47765	49480	6	565	559	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_75	virion structural protein	phrog_985	PHROG	3.6e-61	201.6			49484	49897	1	137	136	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_76	Tail assembly chaperone	VOG13494	VOG	4.9e-70	230.3			49993	50412	1	139	138	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_77	hypothetical	phrog_34062	PHROG	1.1e-60	198.4			50372	50776	45	134	89	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_78	tail protein with lysin activity	phrog_13572	PHROG	0.0	1456.5			50780	53452	1	890	889	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_79	Tail protein with lysin activity	VOG62885	VOG	0.0	1369.6			53464	55632	1	722	721	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_80	tail fiber protein	phrog_14236	PHROG	5.3e-202	667.2			55632	56687	3	350	347	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_81	virion structural protein	pVOG4717	PVOG	3.1e-74	246.1			56689	57378	58	227	169	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_82	hypothetical protein	pVOG7752	PVOG	4.5e-110	362.8			57390	58085	5	222	217	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_83	baseplate protein	phrog_975	PHROG	2.1e-62	206.9			58087	58743	1	215	214	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_84	Baseplate protein J	VOG31678	VOG	5.6e-60	200.2			58733	59776	1	346	345	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_85	tail protein	phrog_23130	PHROG	4.9e-261	861.6			59790	60878	1	362	361	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_86	virion structural protein	phrog_1394	PHROG	6.6e-63	208.4			60891	61397	1	168	167	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_87	hypothetical	phrog_877	PHROG	0.0	1380.7			61421	64810	3	1128	1125	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_88	Hypothetical protein	VOG20120	VOG	4.7e-21	71.0			64865	65077	1	63	62	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_89	tail fiber protein	phrog_23059	PHROG	5.1e-241	798.9			65091	66221	1	367	366	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_90	tail fiber protein	phrog_23059	PHROG	0.0	1546.7			66283	68199	1	638	637	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_91	hypothetical	phrog_25009	PHROG	0.0	1012.7			68298	69593	1	431	430	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_92	tail spike protein	pVOG4868	PVOG	3e-195	646.9			69620	71710	43	696	653	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_93	Gp18.4	VOG14457	VOG	1.1e-109	359.9			71731	72204	1	157	156	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_94	virion structural protein	phrog_20787	PHROG	2.1e-47	155.7			72219	72422	1	67	66	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_95	SPbeta prophage-derived uncharacterized protein YorA	VOG50411	VOG	2.7e-198	656.4			72511	74316	9	600	591	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_96	holin	pVOG0641	PVOG	4.2e-47	155.9			74458	74937	12	147	135	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_97	endolysin	phrog_2649	PHROG	2.5e-90	253.6			75000	76031	9	242	233	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_98	Holin	VOG68080	VOG	2.4e-58	191.9			76060	76434	2	122	120	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_99	DNA helicase	phrog_16	PHROG	3.5e-107	355.8			76669	78261	5	528	523	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_100	hypothetical	phrog_14232	PHROG	2.3e-142	469.4			78410	79252	25	280	255	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_101	DnaB-like replicative helicase	phrog_19	PHROG	8.1e-84	278.5			79325	80695	1	450	449	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_102	Hypothetical protein	VOG48621	VOG	9.8e-118	386.9			80701	81246	1	181	180	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_103	unannotated protein	pVOG4575	PVOG	1.3e-72	241.6			81246	82340	1	362	361	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_104	hypothetical protein	pVOG7754	PVOG	1.3e-57	189.9			82354	82650	1	98	97	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_105	host RecBCD nuclease inhibitor	phrog_4790	PHROG	4.1e-22	74.9			82793	83011	1	69	68	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_106	hypothetical	phrog_20908	PHROG	2.7e-64	210.3			83001	83309	1	102	101	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_107	dCMP deaminase	phrog_174	PHROG	4.6e-23	78.1			83293	83637	2	112	110	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_108	SbcC-like subunit of palindrome specific endonuclease	phrog_77	PHROG	1.7e-146	485.8			83634	85547	1	634	633	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_109	DNA primase	phrog_47	PHROG	9.7e-53	176.2			85611	86645	2	334	332	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_110	dUTPase	phrog_135	PHROG	9.2e-33	109.5			86706	87221	19	167	148	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_111	hypothetical	phrog_21408	PHROG	1.1e-64	211.8			87214	87546	1	110	109	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_112	RusA-like Holliday junction resolvase	pVOG0086	PVOG	3.3e-56	186.5			87661	88182	4	168	164	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_113	transcriptional regulator	phrog_13880	PHROG	5.5e-102	336.8			88353	88979	2	207	205	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_114	hypothetical	phrog_13183	PHROG	5.1e-47	154.3			89182	89448	1	88	87	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_115	RNA polymerase sigma GP28 factor	VOG31550	VOG	5.2e-125	412.2			89514	90191	1	225	224	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_116	hypothetical	phrog_13400	PHROG	1.3e-84	278.6			90261	90728	1	155	154	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_117	hypothetical	phrog_15477	PHROG	5.2e-127	419.6			90782	91639	2	285	283	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_118	replication initiation by nicking	pVOG3237	PVOG	3.3e-126	416.6			91819	92643	2	273	271	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_119	hypothetical protein	pVOG0100	PVOG	0.0	1086.1			92636	95356	2	859	857	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_120	Hypothetical protein	VOG28469	VOG	2.2e-43	142.8			95369	95590	1	73	72	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_121	Gp27.6	VOG27752	VOG	2e-34	114.0			95577	95723	1	48	47	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_122	Gp27.7	VOG37843	VOG	5.4e-37	121.9			95726	95872	1	48	47	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_123	Gp27.8	VOG62512	VOG	2.2e-91	299.9			95892	96317	1	141	140	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_124	Partition protein	VOG64245	VOG	3.4e-142	470.0			96310	97329	3	339	336	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_125	hypothetical	phrog_15300	PHROG	2.1e-86	283.8			97430	97876	1	148	147	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_126	Gp29.12	VOG03744	VOG	6.3e-42	137.9			98126	98287	1	53	52	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_127	Head decoration	VOG31438	VOG	6e-118	387.4			98349	98864	1	171	170	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_128	thymidylate synthase	phrog_5131	PHROG	3.3e-142	470.4			99100	100251	1	378	377	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_129	Gp29.3	VOG12821	VOG	8.3e-60	195.5			100254	100508	1	84	83	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_130	phosphoheptose isomerase	phrog_1238	PHROG	3.7e-37	124.1			100565	100969	1	131	130	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_131	hypothetical	phrog_27321	PHROG	4.7e-165	542.9			100962	101642	1	226	225	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_132	DNA binding protein	phrog_379	PHROG	1.1e-31	106.0			101822	102121	1	98	97	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_133	DNA polymerase	VOG15635	VOG	2e-93	310.7			102241	104070	17	596	579	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_134	HNH endonuclease	phrog_59	PHROG	1.8e-47	158.4			104339	104863	2	167	165	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_135	DNA polymerase	phrog_2573	PHROG	8.7e-109	360.1			104983	105900	1	289	288	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_136	hypothetical	phrog_26192	PHROG	9.9e-48	156.4			105914	106090	1	58	57	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_137	hypothetical	phrog_16884	PHROG	8.9e-39	127.7			106222	106392	1	56	55	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_138	single strand DNA binding protein	phrog_1192	PHROG	5.1e-75	249.2			106628	107617	1	323	322	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_139	hypothetical	phrog_23399	PHROG	4.2e-69	225.8			107617	107979	21	120	99	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_140	hypothetical protein	pVOG6239	PVOG	5.8e-91	300.5			107954	108538	1	193	192	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_141	Gp32.7	VOG01777	VOG	1.2e-54	179.0			108606	108839	1	77	76	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_142	Gp32.8	VOG55118	VOG	3.9e-57	186.9			108841	109071	1	76	75	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_143	5'-3' exonuclease Xni/ExoIX (flap endonuclease)	COG0258	COG	5.1e-67	223.3			109076	110020	3	235	232	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_144	Gp32.9	VOG24098	VOG	1e-60	198.7			110026	110292	1	88	87	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_145	DNA ligase	VOG49277	VOG	2.7e-107	356.3			110411	111682	9	423	414	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_146	hypothetical	phrog_13510	PHROG	2.2e-50	165.8			111740	112045	1	101	100	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_147	RNA polymerase sigma factor	phrog_1025	PHROG	1.3e-52	175.3			112042	112635	4	191	187	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_148	primase	pVOG8592	PVOG	9.7e-64	209.4			112647	113024	1	119	118	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_149	hypothetical protein	pVOG5914	PVOG	4.1e-41	136.1			113027	113260	1	76	75	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_150	hypothetical protein	pVOG7760	PVOG	7.1e-42	138.0			113625	113876	5	81	76	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_151	hypothetical protein	pVOG0101	PVOG	2.7e-77	255.4			113879	114499	1	204	203	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_152	hypothetical	phrog_26485	PHROG	1.3e-113	372.7			114512	114997	1	161	160	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_153	hypothetical	phrog_23796	PHROG	2.6e-90	295.5			114998	115372	1	124	123	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_154	hypothetical	phrog_19661	PHROG	3.3e-65	213.5			115359	115670	2	103	101	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_155	hypothetical protein	pVOG6517	PVOG	2e-56	186.2			115654	116043	2	129	127	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_156	hypothetical	phrog_10367	PHROG	2.5e-41	136.3			116134	116376	1	80	79	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_157	Gp34.26	VOG45438	VOG	6.3e-39	128.2			116558	116707	1	49	48	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_158	Gp34.31	VOG10638	VOG	8e-50	163.7			116704	116898	1	64	63	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_159	hypothetical	phrog_35467	PHROG	2.3e-87	287.1			116864	117247	1	127	126	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_160	Intein	VOG21610	VOG	1.4e-198	653.5			117381	120317	292	566	274	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_161	Gp34.34	VOG47281	VOG	2e-130	428.2			120319	120864	1	181	180	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_162	Gp34.35	VOG13366	VOG	4.5e-43	141.4			120910	121065	1	51	50	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_163	hypothetical	phrog_15748	PHROG	6.3e-67	220.3			121202	121606	1	133	132	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_164	Hypothetical protein	VOG57863	VOG	7.4e-63	207.0			121610	121963	1	117	116	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_165	Hypothetical protein	VOG48961	VOG	3e-42	139.4			122021	122251	1	75	74	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_166	Gene 61 protein	VOG24821	VOG	4e-28	95.2			122321	122866	6	157	151	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_167	hypothetical	phrog_27365	PHROG	7.7e-119	390.5			122897	123403	1	168	167	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_168	hypothetical	phrog_17892	PHROG	1.9e-61	201.4			123611	123937	1	108	107	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_169	Gp34.51	VOG30019	VOG	2.7e-41	136.7			124043	124228	1	61	60	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_170	Gp34.52	VOG37990	VOG	5.7e-50	164.0			124288	124515	1	75	74	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_171	hypothetical	phrog_26000	PHROG	1.7e-124	409.2			124512	125078	1	188	187	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_172	hypothetical	phrog_8801	PHROG	9.7e-35	115.5			125351	125641	1	89	88	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_173	Gp34.56	VOG47301	VOG	3.1e-83	272.3			125619	125978	1	119	118	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_174	Gp34.61	VOG50090	VOG	3.2e-29	97.0			125978	126109	1	43	42	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_175	Gp34.62	VOG11795	VOG	4.1e-77	252.5			126099	126452	1	117	116	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_176	Gp34.63	VOG31925	VOG	4.7e-48	157.8			126427	126711	3	94	91	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_177	Gp34.63	VOG31925	VOG	1e-41	137.2			126711	127121	44	136	92	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_178	Thoeris anti-defense 2	VOG39087	VOG	1.3e-32	109.6			127121	127390	3	89	86	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_179	Gp34.66	VOG57353	VOG	4.4e-56	183.9			127418	127645	1	75	74	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_180	hypothetical	phrog_31357	PHROG	5.4e-50	163.6			127647	127835	1	62	61	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_181	Hypothetical protein	VOG09967	VOG	8e-46	151.3			127851	128120	1	88	87	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_182	hypothetical	phrog_20907	PHROG	3.5e-30	100.3			128117	128257	1	46	45	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_183	Gp34.74	VOG04304	VOG	6.9e-72	235.0			128282	128593	1	103	102	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_184	hypothetical	phrog_27323	PHROG	4.8e-42	138.4			128753	128926	1	57	56	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_185	Gp34.76	VOG14928	VOG	8.1e-55	179.3			128957	129178	1	73	72	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_186	Gp34.81	VOG21265	VOG	5.7e-67	218.8			129187	129471	1	94	93	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_187	hypothetical	phrog_419	PHROG	1.3e-34	115.8			129488	129766	1	92	91	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_188	Gp34.83	VOG65393	VOG	2.3e-44	146.1			129768	130004	1	78	77	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_189	Gp34.84	VOG51671	VOG	1.8e-87	287.0			129997	130374	1	125	124	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_190	Hypothetical							130371	130592				
NC_011421.1_Bacillus_phage_SPO1_complete_genome_191	Gp34.86	VOG59063	VOG	1e-80	264.0			130582	130941	1	119	118	101
NC_011421.1_Bacillus_phage_SPO1_complete_genome_192	Gp34.91	VOG40199	VOG	8.6e-71	232.4			131032	131391	1	119	118	101
NC_004166.2_Bacteriophage_SPP1_complete_nucleotide_sequence_1	Terminase small subunit	VOG64443	VOG	1.2e-23	80.9			3	422	1	82	81	101
NC_004166.2_Bacteriophage_SPP1_complete_nucleotide_sequence_2	Phage terminase large subunit	K06909	KOFam_all_KEGG	3e-104	346.5		xtmB	457	1575	4	366	362	101
NC_004166.2_Bacteriophage_SPP1_complete_nucleotide_sequence_3	hypothetical	phrog_30181	PHROG	3.4e-47	155.2			1566	1781	1	71	70	101
NC_004166.2_Bacteriophage_SPP1_complete_nucleotide_sequence_4	Uncharacterized 10.2 kDa protein in GP2-GP6 intergenic region	VOG32551	VOG	7e-39	129.2			1781	2038	1	84	83	101
NC_004166.2_Bacteriophage_SPP1_complete_nucleotide_sequence_5	hypothetical	phrog_419	PHROG	2e-36	121.6			2063	2332	1	89	88	101
NC_004166.2_Bacteriophage_SPP1_complete_nucleotide_sequence_6	portal protein	pVOG7231	PVOG	9.7e-199	657.5			2334	3845	1	500	499	101
NC_004166.2_Bacteriophage_SPP1_complete_nucleotide_sequence_7	Minor head protein GP7	VOG69262	VOG	5.7e-148	489.1			3802	4728	1	308	307	101
NC_004166.2_Bacteriophage_SPP1_complete_nucleotide_sequence_8	Hypothetical protein	VOG29992	VOG	7.8e-234	335.1			5064	6212	1	179	178	101
NC_004166.2_Bacteriophage_SPP1_complete_nucleotide_sequence_9	Hypothetical protein	VOG27529	VOG	2.6e-69	227.2			6214	6552	1	112	111	101
NC_004166.2_Bacteriophage_SPP1_complete_nucleotide_sequence_10	Hypothetical							6580	6747				
NC_004166.2_Bacteriophage_SPP1_complete_nucleotide_sequence_11	head scaffolding protein	phrog_194	PHROG	1e-46	155.9			6914	7558	1	208	207	101
NC_004166.2_Bacteriophage_SPP1_complete_nucleotide_sequence_12	Decoration protein gp12	VOG49346	VOG	2.4e-46	152.4			7573	7767	1	64	63	101
NC_004166.2_Bacteriophage_SPP1_complete_nucleotide_sequence_13	major head protein	phrog_247	PHROG	7e-115	380.2			7800	8774	1	322	321	101
NC_004166.2_Bacteriophage_SPP1_complete_nucleotide_sequence_14	Hypothetical protein	VOG24583	VOG	1.1e-38	127.9			8825	9001	1	58	57	101
NC_004166.2_Bacteriophage_SPP1_complete_nucleotide_sequence_15	Head completion protein gp15	VOG02844	VOG	1.5e-40	134.1			9012	9320	1	101	100	101
NC_004166.2_Bacteriophage_SPP1_complete_nucleotide_sequence_16	hypothetical protein	pVOG0816	PVOG	3e-37	124.0			9322	9651	2	109	107	101
NC_004166.2_Bacteriophage_SPP1_complete_nucleotide_sequence_17	Tail completion or Neck1 protein	VOG49677	VOG	3.6e-26	89.1			9641	10066	3	139	136	101
NC_004166.2_Bacteriophage_SPP1_complete_nucleotide_sequence_18	Tail completion protein gp17	VOG07606	VOG	1.8e-38	128.2			10063	10467	3	133	130	101
NC_004166.2_Bacteriophage_SPP1_complete_nucleotide_sequence_19	major tail protein	pVOG0799	PVOG	1.3e-83	275.8			10481	11014	1	175	174	101
NC_004166.2_Bacteriophage_SPP1_complete_nucleotide_sequence_20	tail chaperone protein	pVOG0725	PVOG	2.5e-59	196.1			11360	11881	1	165	164	101
NC_004166.2_Bacteriophage_SPP1_complete_nucleotide_sequence_21	Hypothetical protein	VOG45557	VOG	8.5e-30	99.8			11944	12252	2	101	99	101
NC_004166.2_Bacteriophage_SPP1_complete_nucleotide_sequence_22	tail length tape measure protein	phrog_58	PHROG	7.8e-97	232.8			12264	15362	487	1019	532	101
NC_004166.2_Bacteriophage_SPP1_complete_nucleotide_sequence_23	minor tail protein	pVOG0727	PVOG	7.5e-77	254.6			15359	16120	7	253	246	101
NC_004166.2_Bacteriophage_SPP1_complete_nucleotide_sequence_24	tail tip protein Tal	phrog_19445	PHROG	0.0	1862.8			16134	19460	3	1108	1105	101
